金泰熙	金东	韩国 梦想 演唱会 第十届 2004 年 : MC : 金泰熙 ， 金东 万	0
孙策	周瑜	孙策 完全 不是 黄祖 的 对手 （ 周瑜 语 ） 。	4
孙策	周瑜	前篇为 周瑜 ， 后篇为 孙策	4
孙策	周瑜	注释 公瑾伯符 ： 周瑜 和 孙策 的 字 。	4
孙策	周瑜	孙策 与 周瑜	4
孙策	周瑜	[ 31 - 32 ] 周瑜 饮醇自醉 : 当初 周瑜 与 孙策 是 好友 ， 吴夫人 又 命 孙权 像 兄长 一样 侍奉 周瑜 。	4
孙策	周瑜	孙策 壮武 ， 术略 过于 其父 ， 又 有 周瑜 、 鲁肃 之 俦 以辅 其起 。	4
孙策	周瑜	谢采伯 ： 孙策 、 周瑜 拔皖 城 ， 纳二乔 ， 皆 国色 ， 是 以 师婚 也 。	4
孙策	周瑜	2 、 国家 交往 三国 演绎 ， 孙策 去世 前 对 孙权 说 “ 内事 不决 问 张昭 ， 外事 不决 问 周瑜 ” ， 外事 即使 与 外部 政治 军事 团队 的 战事 ！	4
孙策	周瑜	26 集 ， 影卫 陈武 出卖 孙策 行踪 导致 其 遇刺 ， 因此 被 周瑜 调查 。	4
孙策	周瑜	周瑜 助 孙策 攻破 皖城 ， 夺得 庐江 郡 。	4
孙策	周瑜	历史 上 的 周瑜 ， 并 不 像 演义 中 那般 气量 狭小 ， 而是 谦和 大度 ， 其 人 更是 相貌堂堂 ， 精通 音律 ， 深得 孙策 、 孙权 的 器重 礼遇 。	4
孙策	周瑜	第六句 说 ： 周瑜 和 孙策 （ 公瑾 是 周瑜 的 字 ， 伯符 是 孙策 的 字 ） 都 是 天下 豪杰 ， 奈何 半路 分别 （ 孙策 早死 ） 。	4
孙策	周瑜	不久 ， 周瑜 跟随 孙策 攻克 了 皖 县 。	4
孙策	周瑜	当时 东吴 人才济济 ， 周瑜 就是 其中 一个 ， 周瑜 与 孙策 是 非常 要 好 的 朋友 ， 两人 分别 娶 了 乔 太守 家 的 两个 女儿 。	4
孙策	周瑜	大乔 嫁给 了 东吴 的 国主 孙策 ， 小乔 嫁给 了 周瑜 。	4
孙策	周瑜	在 这一关 中 ， 首先 会 有 十二个 木人 和 周瑜 、 鲁肃 、 吕蒙 出现 ， 接下来 是 荒地 里 的 十二个 土偶 和 孙坚 、 孙策 、 孙权 父子 三人 。	4
孙策	周瑜	周瑜 望 着 大乔 ， 回想 孙策 的 知己 之恩 ， 十分 同情 她 的 悲伤 与 哀痛 。	4
孙策	周瑜	十六 弹 ： 孙策 周瑜	4
孙策	周瑜	同时 ， 孙策 在 寻找 周瑜 一行 人 的 时候 遇到 了 马超 。	4
孙策	周瑜	明叶式 《 题 》 ： “ 故其决 机悟主 ， 一 似 孔明之 於 先主 ， 周瑜 之 於 孙策 。 ”	4
孙策	周瑜	其实 大乔 是 孙策 之妻 ， 小乔 是 周瑜之 妻 ， 孔明 特意 装作 不知 ， 好气 一气 周瑜 ， 也 就是 激将法 ， 省得 周瑜 老装 。	4
孙策	周瑜	第四十四章 ： 蒋干 渡江 说 周瑜 ， 蔡氏入 敌 投 孙策	4
孙策	周瑜	屌丝 后期 阵容 五关 + 虎贲 + 诸葛 + 2 ， 有 实力 的 中 R 可以 去 抢 东吴 早逝 阵容 ， 不过 周瑜 和 孙策 的 竞争力 比较 大 ， 看好 自己 的 实力 。	4
孙策	周瑜	例如 周瑜 和 孙策 一同 上阵 将会 提高 防御 25% ， 和 妻子 小乔 协同作战 还 能 提高 血量 25% ， 战斗 的 结果 就 不言而喻 了 。	4
孙策	周瑜	孙权 / 鲁肃 / 周瑜 / 吕蒙 / 陆逊 / 孙策 / 小乔 / 大乔 / 孙坚 / 甘宁 / 孙尚香	4
孙策	周瑜	鲁肃 道 ： “ 先生 有所不知 ， 大乔 是 孙伯符 ( 即 孙策 ， 孙权 之兄 ， 其时 已死 ) 之妇 ， 小乔 乃 周瑜 之妻 。 ”	4
孙策	周瑜	李和曾 饰 乔玄 ， 高牧坤 饰 孙策 ， 李瑞祥 饰 周瑜 ， 沈健瑾 饰大乔	4
孙策	周瑜	二乔 获得 战 ， 周瑜 走 孙策 行军 路线 、 或是 孙策 走 周瑜 行军 路线 ， 开始 后 8 分钟 内 击破 周泰 。	4
孙策	周瑜	李和曾 饰 乔玄 ， 张云溪 饰 孙策 ， 江世玉 饰 周瑜 ， 高玉倩 饰大乔	4
孙策	周瑜	界 周瑜 和 孙策 ， 孙策 两 体力 马上 要 觉醒 了 的 时候 ， 周瑜 通过 反间 交给 他 一张 牌 ， 孙策 就 可以 觉醒 了 ， 简单 ， 安全 ， 无 毒副作用 。	4
孙策	周瑜	周瑜 自幼 与 孙策 交好 ， 孙策 于 袁术 麾下 初 崛起 时 曾 随之 扫荡 江东 。	4
孙策	周瑜	第二回 长江 畔 周瑜 抒 豪情 历阳 城 张昭 荐 孙策	4
孙策	周瑜	策马 天下 （ 2007 年 c - plus 漫画 情报 志 ） （ 2011 年 大陆 《 漫友 》 杂志 ） 长篇 ， 江东双璧 孙策 与 周瑜 少年 故事 。	4
孙策	周瑜	汉 建安 三年 （ 公元 198 年 ） ， 周瑜 被 孙策 授为 建威 中郎将 ， 时年 24 岁 ， 后人 因此 称 他 为 周郎 。	4
孙策	周瑜	孙坚 ， 孙策 ， 周瑜 ， 太史慈 无双 模式 破关	4
孙策	周瑜	周瑜 与 孙策 是 挚友 。	4
孙策	周瑜	公元 200 年 （ 汉 建安 五年 ） 孙策 死 ， 孙策 之弟 孙权 统领 孙策 旧部 ， 并 得到 张昭 、 周瑜 、 程普 等 人 辅佐 。	4
孙策	周瑜	周瑜 、 小乔 、 孙策 、 大乔	4
孙策	周瑜	同年 孙策 遇刺 身亡 ， 孙权 继任 ， 周瑜 从 巴丘 回吴 ， 以 中护军 的 身份 与 长 史张昭 共掌 众事 。	4
孙策	周瑜	关羽 ~ 青龙 亚月 刀 , 诸葛亮 ~ 朱雀 天罡 扇 , 周瑜 ~ 白虎 旋风 刃 , 黄忠 ~ 玄武 罡 气弓 , 吕布 ~ 方天画 戟 , 孙策 孙权 ~ 霸王枪 … …	4
孙策	周瑜	用 孙策 或 周瑜 ， 太史慈 捕缚策 发生 后 ， 孙策 或 周瑜 的 士气 高于 太史慈 50 点 ， 与 太史慈 邻接 时 发生 。	4
孙策	周瑜	建安 三年 ， 孙策 获封 吴侯 、 讨逆 将军 ， 周瑜 到 居 巢县 赴任 ， 趁机 东渡 回吴 ， 加入 孙策 旗下 。	4
孙策	周瑜	此外 ， 孙策 还 赐给 周瑜 鼓吹 乐队 ， 替 周瑜 修建 住所 ， 赏赐 之厚 ， 无人 能 与 之 相比 。	4
孙策	周瑜	大乔墓 人物 经历 : 相关 人物 ： 孙策 小乔 周瑜 乔国老	4
孙策	周瑜	另外 ， 在 《 三国演义 》 中 第 15 回 也 有 提到 孙策 与 周瑜 结为 昆仲 的 相关 语句 。	4
孙策	周瑜	孙策 曰 : “ 吾 义弟 公瑾 , 必让 周瑜 此名 名扬天下 ! ”	4
孙策	周瑜	甘宁 、 孙策 、 周瑜 , 一杆 枪 一把 刀 , 一腔热血 , 而 现实 的 残酷 却令 英雄 几度 折腰 。	4
孙策	周瑜	封面人物 为 ： 孙策 周瑜	4
孙策	周瑜	没有 人 知道 这场 聚会 的 发起人 是 谁 ， 只 知道 来 的 全是 世间 闻名 的 人物 ： 甘宁 、 黄忠 、 孙策 、 周瑜 … …	4
孙策	周瑜	遭遇 敌人 ： 孙策 、 孙坚 、 太史慈 、 周瑜 、 黄盖 。	4
孙策	周瑜	后 虽 成功 刺中 ， 却 因 孙策 为 不 死 之身 而 失败 ， 成为 阶下囚 ， 后来 并 分别 成为 孙策 和 周瑜 的 妻子 。	4
孙策	周瑜	江东双璧 ， 指 孙策 、 周瑜 二人 。	4
孙策	周瑜	（ 孙策 ） 7087 （ 91 ） 98989640 水破 斩 剣 硬皮 周瑜 シ ュ ウ ユ	4
孙策	周瑜	史料 记载 : 东汉 建安 四年 ， 孙策 从 袁术 那里 得到 三千 兵马 ， 回 江东 恢复 祖业 ， 在 同窗好友 周瑜 的 扶持 下 ， 一举 攻克 皖城 （ 今 潜山县 城 ） 。	4
孙策	周瑜	因 庐江 一带 ， 士民 素服 周瑜 的 恩德 信义 ， 于是 孙策 命 他 出守 牛 渚 、 后来 又 兼任 春谷 长 。	4
孙策	周瑜	百剑 绝踪 ( 孙策 与 周瑜 ) 引发 八方 剑气 ， 斩杀 路径 上 所有 敌军 并 直取 敌 将 ， 造成 严重 伤害	4
孙策	周瑜	周瑜 、 陆逊 、 孙策 、 孙 権 、 甘宁 … …	4
孙策	周瑜	又称 强袭 水军 ， 由 孙策 建立 ， 隶属于 江东 提督 周瑜 ， 由 吕蒙 、 甘宁 率领 ， 对抗 曹操 军 。	4
孙策	周瑜	天命 1 引索 - 总角之好 - 孙策 、 周瑜 同时 上场 提升 血量 40	4
孙策	周瑜	汉献帝 兴平 二年 （ 公元 195 ） ， 孙策 率军 渡江 破 刘繇 ， 平定 宣城 以东 ， 即以 黄盖 、 周瑜 、 周泰 、 韩当 、 吕蒙 等 东吴 将领 相继 为 春谷 长 。	4
孙策	周瑜	吴太夫人 也 认为 周瑜 说 的 对 ， 又 因为 周瑜 与 她 死去 的 长子 孙策 同年 ， 让 孙权 把 周瑜 当成 兄长 来 对待 ， 最终 决定 不送 人质 。	4
孙策	周瑜	2 蒙瑜 关系 之前 引 : 吕蒙 出身 贫寒 ， 是 邓当 的 内弟 ， 因为 有慕 孙策 声望 而 投奔 孙策 ， 从而 成为 了 当时 还是 建威 中郎将 的 周瑜 的 手下 。	4
孙策	周瑜	孙策 逞凶 徒失 战机 , 周瑜 妙计 智算 诸葛 。	4
孙策	周瑜	江东双璧 ： 孙策 、 周瑜 一同 上阵 ， 速度 + 60	4
孙策	周瑜	建安 三年 ， 周瑜 辅助 孙策 攻破 皖城 。	4
孙策	周瑜	周瑜 率兵 迎接 孙策 ， 给 他 以 大力支持 。	4
孙策	周瑜	（ 16 ） 周瑜 ： 字公瑾 ， 帮助 孙策 创立 政权 ， 后 辅佐 孙权 。	4
孙策	周瑜	第三十四回 周瑜 居巢 筹粮遇 鲁肃 孙策 巧计 渡江 袭牛 渚	4
孙策	周瑜	周瑜 ： 睿智 镇定 ， 是 孙策 和 孙权 的 得力助手 。	4
孙策	周瑜	1 . 孙策 ， 孙权 ， 周瑜 未 败走 。	4
孙策	周瑜	30 、 孙策 和 周瑜 结婚	4
孙策	周瑜	正好 孙策 入 历阳 （ 今 安徽 和县 西北 ） ， 将要 东渡 ， 于是 写信给 周瑜 。	4
孙策	周瑜	来到 将军 府 大厅 与 士兵 潘镐 谈话 ， 得知 宋知 与 暗行 七众 勾结 谋害 孙策 ， 并 夺走 了 玉龙 玺 ， 周瑜 应 吕布 之约 前往 徐州 也 负伤 归来 。	4
孙策	周瑜	刚好 周瑜 和 孙策 的 妻子 姓乔 。	4
孙策	周瑜	孙策 依靠 张昭 、 周瑜 等 人才 ， 得以 削平 当地 割据 势力 ， 据 有 吴 、 会稽 、 庐江 等 五 郡 ， 在 江东 立业 ， 从而 为 后来 的 吴国 帝业 打下基础 的 。	4
孙策	周瑜	一名 童星 ， 在 小时候 曾经 是 和 周瑜 家 和 孙策 家门 对门 的 好友 。	4
孙策	周瑜	是 周瑜 的 出生地 、 成长 地 ， 也 是 与 孙策 “ 升堂拜母 ” 的 地方 。	4
孙策	周瑜	第 5 回合 孙策 出击 ， 第 7 回合 吕布 出击 ， 周瑜 被 击退 则 孙策 也 退 。	4
孙策	周瑜	孙策 （ 周瑜 ） 拥有 12 个 将领 1 个 领地 领地 可以 征召 的 士兵 以弓兵 为主 步兵 为辅 骑兵 最少	4
孙策	周瑜	其他 信息 : 乔国老 的 这 双 女儿 ， 大乔配 孙策 ， 小乔嫁 周瑜 ， 一个 是 东吴 之主 ， 一个 是 执掌 帅印 的 大 都督 。	4
孙策	周瑜	绕过 慎重 起见 的 周瑜 和 陆逊 ， 孙策 毅然决定 参加 。	4
孙策	周瑜	并且 ， 江东 的 孙权 继承 了 故去 的 孙策 ， 以 周瑜 为首 ， 任命 了 一系列 的 有 能力 的 部下 ， 准备 死守 国家 。	4
孙策	周瑜	青梅竹马 的 同时 ， 两人 也 关系暧昧 ， 但 孙策 并 不 自知 ， 周瑜 也 还 没 完全 确立 自己 的 心意 。	4
孙策	周瑜	第一 百四十六 章 孙策 周瑜	4
孙策	周瑜	武将 观察 日记 孙策 （ 伯符 ） / 周瑜 （ 公瑾 ） · 见番 外 : 节选 — —	4
孙策	周瑜	第一集 成都 众人 随去 中华街 关庙 参拜 的 关姐 前往 上海 菜馆 吃饭 ， 遭遇 到 在 此 打工 的 孙策 与 周瑜 。	4
孙策	周瑜	自此 便 跟 从 孙策 、 周瑜 一同 攻讨 合肥 。	4
孙策	周瑜	2 、 二乔 获得 战 ， 周瑜 走 孙策 行军 路线 、 或是 孙策 走 周瑜 行军 路线 ， 开始 后 480 秒 内 击破 周泰 。	4
孙策	周瑜	于是 ， 便 有 了 孙策 纳大乔 、 周瑜 娶 小乔 的 韵事 。	4
孙策	周瑜	据 史载 ， 建安 三年 东吴 孙策 亲自 迎请 二十四岁 的 周瑜 ， 授予 他 “ 建威 中郎将 ” 的 职衔 ， 并同 他 一齐 攻取 皖城 。	4
孙策	周瑜	流氓 爸爸 内容简介 : 年少 轻狂 提早 犯错 , 稀里糊涂 当 了 爸 , 流氓 从良 成 了 没 钱 老爸 , 孙策 带 着 儿子 , 站 在 周瑜 楼下 呼唤 爱 。	4
孙策	周瑜	不久 ， 孙策 要 攻打 荆州 ， 拜 周瑜 为 中护军 ， 兼任 江夏 （ 治 湖北 新州 西 ） 太守 ， 随军 征讨 。	4
孙策	周瑜	[ 4 - 5 ] 大乔 史实 影响 : 在 各种 民间传说 和 诗词 中 ， 或 说 孙策 大乔 、 周瑜 小乔 十分 恩爱 ， 或 说 他们 对 后来 的 吴国政 治 也 有 影响 。	4
孙策	周瑜	后 孙策 前往 江东 独立 ， 周瑜 随之 投奔 。	4
孙策	周瑜	周瑜 - - - - 董卓 吕布 曹操 曹丕 刘备 杨奉 袁绍 孙权 孙坚 孙策 袁术	4
孙策	周瑜	孙策 对 周瑜 说 ： “ 桥公之女 ， 虽经 战乱 流离 之苦 ， 但 得 我们 二人 作 女婿 ， 也 足 可 庆幸 了 。 ”	4
孙策	周瑜	这 两人 站 一块 ， 广大 人民 都 要 替 诸葛亮 叫屈 ： 孙策 和 周瑜 双双 抱得 美人归 ， 迎娶 了 江东 二乔 ， 你 娶 个 美女 应该 不是 问题 吧 ！	4
孙策	周瑜	孙策 周瑜 攻下 皖城 ， 孙策 娶 大乔 ， 周瑜 娶 小乔 ( 在 2 代 似乎 ， 早就 结婚 )	4
孙策	周瑜	孙策 把 东进 的 消息 写信 告知 周瑜 ， 当时 ， 周瑜 的 叔父 周尚 任 丹阳 太守 。	4
孙策	周瑜	孙策 依靠 周瑜 、 张昭 等 南北 士族 的 支持 ， 在 江东 建立 起 初步 割据 势力 。	4
孙策	周瑜	不算 武器 孙权 攻击 的 加成 有 40% ， 孙坚 30% ， 孙策 65% 、 周瑜 40% 、 太史慈 45% 、 大乔 65% 、 小乔 65% 。	4
孙策	周瑜	一句 话 逗 得 众人 哄堂大笑 ， 孙策 倒 没 感到 怎样 ， 周瑜 却 颇为 尴尬 。	4
孙策	周瑜	第五卷 封面人物 ： 周瑜 ， 孙策 ， 黄盖 ， 陆逊 ， 鲁肃 ， 孙权 。	4
孙策	周瑜	众所周知 ， 二乔 ， 即大乔 、 小乔 ， 分别 是 孙策 、 周瑜 的 妻子 。	4
孙策	周瑜	曾 帮助 周瑜 算出 了 孙策 的 劫数 。	4
孙策	周瑜	说解 ： 孙策 与 周瑜 相 友善 ， 彼此 互访 时 都 先 升入 后堂 拜见 对方 的 母亲 。	4
孙策	周瑜	第四十六回 刘备 阴谋 害 董承 孙策 周瑜 揽二乔	4
孙策	周瑜	当 我方 场上 每 存在 一个 带有 专属 技能 的 陆伯言 ， 周瑜 ， 周公瑾 ， 孙权 ， 孙策 ， 东吴 帝 的 攻击力 增加 5% （ 该 效果 的 最大 加 成为 50% ）	4
孙策	周瑜	孙策 起兵 时 ， 周瑜 携兵 投靠 孙策 。	4
孙策	周瑜	条件 选 194 年 剧本 孙策 ， 占有 庐江 ， 鲁肃 已 登场 （ 未 发现 或 在野 ） ， 周瑜 在 阵营 中 ， 庐江 治安 100 。	4
孙策	周瑜	三国 时 ， 孙策 、 周瑜 率兵 从 江西 攻 建业 （ 南京 ） ， 从 安徽 廊溪经 湖熟 而 至 现在 周郎 桥 ， 再 从 周郎 桥经 上坊 夹 岗 攻入 建业 。	4
孙策	周瑜	超级 西 西 三国 43 吴国 : 由 孙权 继承 其父 、 兄 孙坚 和 孙策 所 建立 的 国家 ， 拥有 周瑜 、 吕蒙 、 甘宁 、 陆逊 等 一批 著名 将领 。	4
孙策	周瑜	组合 说明 ： 江东 乔家 有二女 ， 长女 大乔 ， 次女 小乔 ， 有 倾城倾国 之色 ， 大乔嫁 与 孙策 ， 小乔嫁 与 周瑜 ， 为 一代 佳话 。	4
孙策	周瑜	周瑜 和 孙策	4
孙策	周瑜	孙策 、 孙权 、 孙尚香 、 甘宁 、 陆逊 、 周瑜 、 周泰 、 黄盖 、 吕蒙	4
孙策	周瑜	吴 ： 孙权 、 周瑜 、 太史慈 、 吕蒙 、 甘宁 、 凌统 、 陆逊 、 孙尚香 、 孙策 、 鲁肃	4
孙策	周瑜	第十 话 公瑾 流转 孙策 的 下落 仍 毫无 消息 ， 周瑜 感到 十分 焦躁 不安 。	4
孙策	周瑜	对话 ： 孙策 VS 周瑜	4
孙策	周瑜	在 日常生活 中 两人 也 经常 表现 暧昧 ， 但 长久 下来 小乔 看出 周瑜 与 孙策 感情 坚定 ， 于是 决定 放弃 离开 ， 但 依然 没有 放弃 对 周瑜 的 感情 。	4
孙策	周瑜	歌妇 正 弹奏 时 ， 孙策 、 周瑜 分别 带 两位 夫人 踏青 归来 。	4
孙策	周瑜	我 孙策 虽 是 擅长 骗术 , 什么 人 都 很 好 骗 , 可是 唯独 周瑜 看得出 我 的 心 。	4
孙策	周瑜	一弹 ： 周瑜 、 孙策	4
孙策	周瑜	柏甫 （ 孙策 ） 、 茽 缪 （ 孙权 ） 、 周虞 （ 周瑜 ） 、 逊仔 （ 陆逊 ）	4
孙策	周瑜	建安 四年 ， 袁术 病逝 ， 孙策 授 周瑜 中护军 ， 虚领 江夏 太守 。	4
孙策	周瑜	孙策 遇刺 身亡 后 ， 周瑜 与 张昭 一起 共同 辅佐 孙权 ， 为 中护军 ， 执掌 军政 大事 。	4
孙策	周瑜	孙策 、 周瑜 攻取 皖城 之后 ， 就 得到 二乔 了 。	4
孙策	周瑜	孙策 十分 喜悦 ， 说 ： “ 吾 得 卿 ， 谐 也 ” （ 《 三国志 · 吴书 · 周瑜 传 》 ） 。	4
孙策	周瑜	著名 的 战例 有 ： “ 孙策 攻 黄祖 ” 、 “ 周瑜 破 曹操 ” 、 “ 刘裕 走恒元 ” 、 “ 李自成 大战 清军 ” 、 “ 铁索 横江 ” 等 。	4
孙策	周瑜	是 后来 第一个 接受 孙策 作为 君主 的 人 ， 一直 很 照顾 孙策 和 周瑜 。	4
孙策	周瑜	59 周瑜 和 孙策 并非 “ 从小 一起 长大 ”	4
孙策	周瑜	孙策 死后 ， 孙权 继任 ， 周瑜 将 兵 赴 丧 ， 以 中护军 的 身份 与 长 史张昭 共掌 众事 。	4
孙策	周瑜	在 关羽 的 引导 下 ， 周瑜 意识 到 不管 孙策 是 生是 死 ， 他 必须 做 的 是 继承 孙策 的 意念 。	4
孙策	周瑜	乔氏二女 见 孙策 和 周瑜 都 长相 出众 、 一表人才 , 各自 对 孙周 二人 芳心 暗许 … …	4
孙策	周瑜	吴 孙策 攻皖 ， 得 乔公 二女 ， 自纳大乔 ， 而 以小乔 归 周瑜 ， 后 卒 葬 于 此 。 ”	4
孙策	周瑜	第五 ， 孙策 、 周瑜 对 得到 二乔为 感到 非常 满意 。	4
孙策	周瑜	孙策 宋元 : 何去非 ： “ 孙策 壮武 ， 术略 过于 其父 ， 又 有 周瑜 、 鲁肃 之 俦 以辅 其起 。	4
孙策	周瑜	在 孙策 的 模型 漫画 中 ， 周瑜 依然 健在 。	4
孙策	周瑜	江东 小霸王 孙策 被 刺 身亡 ， 临终前 把 江东 基业 托付给 孙权 ， 周瑜 向 孙权 推荐 了 鲁肃 。	4
孙策	周瑜	大爱 三国 历史 ， 男神 周瑜 孙策 。	4
孙策	周瑜	2 . 增加 一个 英雄 孙策 , 敏捷 型 后期 战士 ( 先 看看 大家 对 孙策 英雄 的 看法 等 V5 再出 周瑜 与 小乔 )	4
孙策	周瑜	小乔 演义 内容 介绍 : 东汉 建安 四年 ， 孙策 从 袁术 那里 得到 三千 兵马 ， 回 江东 恢复 祖业 ， 在 同窗好友 周瑜 的 扶持 下 ， 一举 攻克 皖城 。	4
孙策	周瑜	孙策 从 豫章 郡 中 分出 一部分 ， 设立 庐陵 郡 ， 任 孙贲 为 豫章 太守 ， 孙辅 为 庐陵 太守 ， 而留 周瑜 镇守 巴丘 。	4
孙策	周瑜	是 孙策 的 恋人 ， 但是 在 孙策 死后 ， 按照 孙策 的 遗言 而 侍奉 周瑜 ， 是 周瑜 的 仆人 和 宠物 。	4
孙策	周瑜	周瑜 与 孙坚 长子 孙策 同年 所 生 ， 遂 结为 兄弟 ， 策长 瑜 两 月 ， 瑜 以 兄事 之 ， 并 将 南宅 让给 孙策 一家 居住 。	4
孙策	周瑜	于是 ， 周瑜 便 让出 靠 道 边 的 大 宅院 给 孙策 居住 ， 且 升堂拜母 ， 有无 通共 。	4
孙策	周瑜	孙策 与 周瑜 正 面对面 坐在 府 里 对 着 刘凯 的 画像 画 着 圈圈 诅咒 着 !	4
孙策	周瑜	保护 国家 的 执念 比 任何人 都 要 强烈 ， 对 孙策 的 好友 周瑜 十分 信赖 。	4
孙策	周瑜	主角 ： 小黑 ┃ 配角 ： 吕布 ， 孙策 ， 周瑜 ， 高顺 ， 张辽 ， 马超 ┃ 其它 ： 貂蝉 你 这个 炮灰 的 命儿 只能 塞 在 其它 栏里 了	4
孙策	周瑜	名叫 大乔 （ 嫁 孙策 ） 和 小乔 （ 嫁 周瑜 ）	4
孙策	周瑜	孙权 继承 父亲 孙坚 、 哥哥 孙策 的 事业 ， 在 周瑜 、 鲁肃 的 帮助 下 ， 在 229 年 建立 吴国 。	4
孙策	周瑜	白毓 一片 惘然 时 , 恰巧 邂逅 江东 豪杰 孙策 与 周瑜 。	4
孙策	周瑜	周瑜 从父 周尚 为 丹阳 太守 ， 周瑜 去 看望 ， 时 孙策 入 历阳 （ 今 安徽 和县 西北 ） ， 将要 东渡 ， 写信给 周瑜 。	4
孙策	周瑜	常见 武将 孙权 ， 甘宁 ， 光 周瑜 ， 孙策 ， 陆逊 ， 不 动 太史慈	4
孙策	周瑜	而 江东 二乔 ， 两人 虽 嫁 得 如意郎君 ， 但 孙策 和 周瑜 都 英年早逝 ， 以 她们 的 身份 自 是 不能 再 改嫁 ， 最后 在 寂寞 中 虚度 余生 。	4
孙策	周瑜	周瑜 也 是 当世 英雄 ， 孙策 死 的 时候 ， 就 把 自己 的 弟弟 孙权 托	4
孙策	周瑜	二乔 的 丈夫 都 是 英雄 ， 大乔 的 丈夫 是 孙策 ， 小乔 的 丈夫 是 周瑜 。	4
孙策	周瑜	孙策 临终时 嘱咐 弟弟 孙权 说 ： “ 内事 不决 问 张昭 ， 外事 不决 问 周瑜 。 ”	4
孙策	周瑜	孙策 与 周瑜 十分 有 才能 ， 把 吴国 从 衰败 走向 富强	4
孙策	周瑜	孙策 慕名 前来 求亲 ， 周瑜 和 他 一道 前来 。	4
孙策	周瑜	江东双璧 生平 简介 : 江东双璧 ： 孙策 、 周瑜 二人 ：	4
孙策	周瑜	CP : 周瑜 小乔 孙策 大桥 … …	4
孙策	周瑜	周瑜 安邦 重臣 : 建安 五年 （ 200 年 ） 四月 ， 孙策 遇刺 身亡 ， 时年 26 岁 ， 临终 把 军国大事 托付 孙权 。	4
孙策	周瑜	% 夫唱妇随 ： 【 周瑜 】 【 小乔 】 【 孙策 】 【 大乔 】 同时 出战 时 ， 攻击力 增加 40% ， 生命 值 增加 40	4
孙策	周瑜	大乔 是 东吴 前国主 孙策 的 夫人 ， 当时 国 主 孙权 的 亲嫂 ， 小乔则 是 正在 带领 东吴 全部 水陆 兵马 和 曹操 决一死战 的 军事 统帅 周瑜 的 夫人 。	4
孙策	周瑜	三国 时 的 大乔 和 小乔 合称 “ 二乔 ” ， 是 中国 古代 历史 上 著名 的 大美女 ， 分别 是 三国 东吴 霸主 孙策 和 大将 周瑜 的 妻子 。	4
孙策	周瑜	这里 的 二乔 就是指 分别 嫁 了 赫赫 名将 孙策 和 周瑜 的 一对 三国 佳丽 大乔 和 小乔 ， 顾名思义 ， 指 这种 花 特别 美丽 。	4
孙策	周瑜	1 历史 传记 : 大乔小乔 之父 ， 大乔 和 小乔 在 流离 中 被 孙策 与 周瑜 在 进攻 皖时 所 获得 ， 孙策 纳大乔 ， 周瑜	4
孙策	周瑜	周瑜 暗中 调查 孙策 的 死因 , 却 发现 另有 蹊跷 。	4
孙策	周瑜	不久 ， 周瑜 东渡 长江 ， 投奔 孙策 ， 鲁肃 与 他 同行 ， 把 家 留在 了 曲 阿 。	4
孙策	周瑜	汉献帝 建安 四年 （ 199 ） ， 曹操 与 袁绍 、 袁术 相拒 ， 孙策 与 周瑜 率兵 自 九江 攻拔 庐江 ， 庐江 太守 刘勋 率领 部下 投降 曹操 ， 被 封为 列侯 。	4
孙策	周瑜	曹操 、 吕布 、 刘备 、 关羽 、 张飞 、 诸葛亮 、 孙策 、 周瑜 ，	4
孙策	周瑜	同时 ， 孙策 小时候 的 好 朋友 、 足智多谋 的 周瑜 也 带 着 人马 前来 会合 。	4
孙策	周瑜	东吴 姊妹花 与 铜雀台 无缘 — — 孙策 与 大乔 、 周瑜 与 小乔	4
孙策	周瑜	孙策 好友 周瑜 在 其 从 父丹 阳太守周 尚 支持 下 ， 率军 及 携带 大批 粮秣 来历 阳 迎接 孙策 ， 实力 大增 。	4
孙策	周瑜	孙策 自纳大乔 ， 周瑜 纳小乔 。	4
孙策	周瑜	周瑜 的 父亲 ， 孙策 的 舅舅 。	4
孙策	周瑜	在 剧情 初期 曾 企图 夺取 孙策 、 周瑜 的 勾玉 ， 却 被 周瑜 一招 击败 ， 在 第二章 中 武藏坊弁庆 袭击 许昌 时 和 牛金 一起 出击 ， 被 一击 秒杀 。	4
孙策	周瑜	势力 武将 ： 孙权 孙策 孙尚香 周瑜 甘宁 太史慈 陆逊	4
孙策	周瑜	后来 却 一直 很 照顾 孙策 和 周瑜 。	4
孙策	周瑜	后来 乔家 大姑娘 （ 世称 大乔 ） 嫁给 孙策 ， 二 姑娘 （ 小乔 ） 嫁给 周瑜 。	4
孙策	周瑜	那 不是 孙策 周瑜 之流 能 娶 到 的 , 怎么 说 也 要是 哥们儿 的 吧 。	4
孙策	周瑜	封面人物 （ 左 ） 周瑜 、 （ 右 ） 孙策	4
孙策	周瑜	而 在 女主角 的 眼里 ， 周瑜 、 孙策 、 孙权 、 曹操 、 刘备 、 诸葛亮 … …	4
孙策	周瑜	她 是 赵云 的 妹妹 , 他 是 曹操 的 妻子 , 他 是 郭嘉 、 诸葛亮 、 孙策 、 周瑜 的 红颜 知己 。	4
孙策	周瑜	大乔嫁 孙策 ， 小乔嫁 周瑜 。	4
